,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
10,Aurele Amenda,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,8,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,58,69,84.1,1079,398,24,27,88.9,26,29,89.7,7,9,77.8,0,0.3,0.3,-0.3,1,2,0,0,2,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,69,66,3,1,0,3,0,1,0,0,0,0,58,0,2,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,2,1.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,1,0,1,0,0,0,0,0,0,2,2,0,2,3,11,0,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,89,13,42,42,6,1,89,1,1,100.0,0,0.0,46,186,72,1,0,0,1,0,52,1,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,8,96,12,3.1,1.1,1,45,0,7,7,16,2.75,2,1,+1,+0.94,+0.30,2.5,3.1,-0.6,-0.60,-1.13,ch SUI,DF,Eint Frankfurt,Bundesliga,21,2003,1.1,1,0,0,3,2,0,0,2,0,0,0,0,2,8,3,72.7
11,Nadiem Amiri,de GER,MF,Mainz 05,Bundesliga,27,1996,30,30,"2,473",27.5,7,5,12,5,2,2,9,2,5.5,3.9,6.6,10.5,50,204,64,0.25,0.18,0.44,0.18,0.36,0.20,0.24,0.44,0.14,0.38,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,7,60,24,40.0,2.18,0.87,0.08,0.21,24.7,10,2,2,5.5,3.9,0.07,+1.5,+1.1,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,1371,1781,77.0,25127,9676,610,683,89.3,546,641,85.2,179,353,50.7,5,6.6,9.2,-1.6,63,173,57,9,204,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,1781,1508,259,120,10,14,166,10,113,40,55,1,1371,14,36,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,119,4.33,74,30,6,5,3,1,15,0.55,13,0,0,2,0,0,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,50,23,13,28,9,19,46,41.3,27,19,4,15,16,66,30,2,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,2093,45,360,1159,604,49,2091,67,32,47.8,31,46.3,1134,5414,2578,50,43,14,42,27,1307,64,de GER,MF,Mainz 05,Bundesliga,27,1996,30,"2,473",82,80.8,27.5,30,82,18,0,0,0,1.63,48,35,+13,+0.47,+0.63,42.9,37.0,+5.9,+0.21,+0.81,de GER,MF,Mainz 05,Bundesliga,27,1996,27.5,9,2,1,44,51,2,166,16,23,0,0,0,207,16,17,48.5
12,Mohamed Amoura,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,31,29,"2,467",27.4,10,9,19,8,2,2,6,0,8.7,7.2,4.0,11.2,81,61,244,0.36,0.33,0.69,0.29,0.62,0.32,0.15,0.46,0.26,0.41,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,10,73,25,34.2,2.66,0.91,0.11,0.32,16.8,0,2,2,8.7,7.2,0.10,+1.3,+0.8,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,532,757,70.3,8149,1608,292,395,73.9,163,204,79.9,45,64,70.3,9,4.0,3.7,+5.0,35,29,26,5,61,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,757,714,38,0,9,14,35,16,0,0,0,0,532,5,42,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,80,2.92,56,2,6,10,4,2,13,0.47,12,0,1,0,0,0,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,29,22,14,5,10,14,37,37.8,23,42,2,40,9,38,24,0,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,1106,17,119,385,629,127,1104,91,37,40.7,48,52.7,628,4108,2067,81,46,35,86,18,733,244,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,31,"2,467",80,80.6,27.4,29,83,9,2,33,0,1.29,47,43,+4,+0.15,+0.45,37.6,40.5,-2.9,-0.10,+0.23,dz ALG,FW,Wolfsburg,Bundesliga,24,2000,27.4,6,0,0,30,20,24,35,9,22,1,0,0,92,19,45,29.7
13,Robert Andrich,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,23,19,"1,598",17.8,2,2,4,2,0,0,7,0,1.3,1.3,0.3,1.6,8,65,17,0.11,0.11,0.23,0.11,0.23,0.07,0.02,0.09,0.07,0.09,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,2,21,5,23.8,1.18,0.28,0.10,0.40,21.9,0,0,0,1.3,1.3,0.06,+0.7,+0.7,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,865,978,88.4,13929,3332,446,483,92.3,336,373,90.1,56,81,69.1,2,0.3,1.0,+1.7,9,65,8,0,65,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,978,952,24,15,2,7,12,4,0,0,0,0,865,2,6,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,33,1.86,25,0,1,5,1,1,4,0.23,3,0,0,1,0,0,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,24,12,8,14,2,7,14,50.0,7,16,8,8,29,53,23,0,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,1114,45,252,646,220,20,1114,5,2,40.0,1,20.0,526,2140,886,8,14,1,7,1,792,17,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,23,"1,598",69,52.2,17.8,19,81,9,4,16,9,2.17,35,20,+15,+0.84,-0.02,29.4,19.1,+10.3,+0.58,-0.06,de GER,"MF,DF",Leverkusen,Bundesliga,29,1994,17.8,7,0,0,29,17,0,12,29,12,0,1,0,73,21,12,63.6
14,Waldemar Anton,de GER,DF,Dortmund,Bundesliga,28,1996,26,22,"1,949",21.7,2,2,4,2,0,0,4,0,1.7,1.7,0.8,2.5,32,117,28,0.09,0.09,0.18,0.09,0.18,0.08,0.04,0.11,0.08,0.11,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,2,19,3,15.8,0.88,0.14,0.11,0.67,13.5,0,0,0,1.7,1.7,0.09,+0.3,+0.3,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,1664,1841,90.4,30553,9607,633,662,95.6,899,959,93.7,122,181,67.4,2,0.8,1.8,+1.2,6,124,6,3,117,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,1841,1763,78,33,2,6,24,37,0,0,0,0,1664,0,18,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,41,1.90,32,0,6,2,0,1,5,0.23,4,0,0,1,0,0,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,34,21,18,10,6,17,23,73.9,6,33,16,17,30,64,112,1,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,2126,189,793,1162,179,32,2126,24,20,83.3,2,8.3,1386,6989,3497,32,28,0,21,9,1542,28,de GER,DF,Dortmund,Bundesliga,28,1996,26,"1,949",75,63.7,21.7,22,85,19,4,22,3,1.77,50,31,+19,+0.88,+0.80,40.4,28.0,+12.4,+0.57,+0.09,de GER,DF,Dortmund,Bundesliga,28,1996,21.7,4,0,0,20,20,1,24,30,21,0,0,1,122,46,27,63.0
15,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,30,1994,28,27,"2,356",26.2,3,5,8,3,0,0,7,1,0.9,0.9,3.5,4.3,9,128,16,0.11,0.19,0.31,0.11,0.31,0.03,0.13,0.17,0.03,0.17,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,3,27,12,44.4,1.03,0.46,0.11,0.25,28.9,9,0,0,0.9,0.9,0.03,+2.1,+2.1,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,1049,1358,77.2,21225,6991,367,409,89.7,490,564,86.9,171,333,51.4,5,3.5,4.4,+1.5,45,132,19,8,128,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,1358,1135,218,109,3,17,152,4,84,51,32,1,1049,5,18,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,83,3.17,47,31,1,1,3,0,10,0.38,3,7,0,0,0,0,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,34,20,13,18,3,15,33,45.5,18,21,11,10,24,58,70,2,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,1576,86,356,927,308,7,1576,6,1,16.7,3,50.0,787,3069,1200,9,11,0,18,11,885,16,de GER,MF,Wolfsburg,Bundesliga,30,1994,28,"2,356",84,77.0,26.2,27,86,24,1,45,0,1.21,48,38,+10,+0.38,+1.40,39.4,40.0,-0.6,-0.02,+0.54,de GER,MF,Wolfsburg,Bundesliga,30,1994,26.2,7,1,0,30,52,0,152,24,20,0,0,0,154,14,23,37.8
16,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,23,3,713,7.9,2,0,2,1,1,2,8,1,3.8,2.2,1.0,3.2,14,21,66,0.25,0.00,0.25,0.13,0.13,0.47,0.13,0.60,0.27,0.40,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,2,20,9,45.0,2.52,1.14,0.05,0.11,21.3,3,1,2,3.8,2.2,0.11,-1.8,-1.2,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,102,174,58.6,2045,760,43,64,67.2,36,54,66.7,21,41,51.2,0,1.0,1.7,-1.0,11,7,12,3,21,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,174,146,23,3,1,5,24,9,7,5,2,0,102,5,8,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,33,4.17,18,4,2,3,5,1,3,0.38,1,1,0,1,0,0,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,13,10,5,2,6,4,13,30.8,9,6,0,6,3,16,8,1,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,303,9,43,115,151,28,301,32,14,43.8,16,50.0,158,929,344,14,10,3,34,16,179,66,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,23,713,31,23.3,7.9,3,78,1,20,24,9,0.52,16,17,-1,-0.13,+1.02,13.9,16.7,-2.8,-0.36,+0.34,de GER,"FW,MF",Holstein Kiel,Bundesliga,24,2000,7.9,8,1,1,20,18,2,24,3,10,0,0,0,21,2,13,13.3
17,Arthur,br BRA,DF,Leverkusen,Bundesliga,21,2003,20,7,752,8.4,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.4,15,25,53,0.00,0.12,0.12,0.00,0.12,0.01,0.04,0.05,0.01,0.05,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,0,1,0,0.0,0.12,0.00,0.00,0,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,306,388,78.9,4578,1255,183,194,94.3,105,143,73.4,11,25,44.0,1,0.4,1.0,+0.6,2,20,7,1,25,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,388,342,45,1,0,0,16,44,0,0,0,0,306,1,13,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,7,0.84,7,0,0,0,0,0,1,0.12,1,0,0,0,0,0,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,14,11,3,9,2,5,10,50.0,5,8,0,8,9,23,29,0,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,508,15,119,220,173,13,508,24,5,20.8,19,79.2,242,1264,698,15,14,2,13,6,309,53,br BRA,DF,Leverkusen,Bundesliga,21,2003,20,752,38,24.6,8.4,7,76,2,13,17,11,2.05,21,7,+14,+1.68,+1.09,12.5,7.9,+4.6,+0.55,-0.07,br BRA,DF,Leverkusen,Bundesliga,21,2003,8.4,1,0,0,20,6,0,16,9,11,0,1,0,31,10,12,45.5
18,Noah Atubolu,de GER,GK,Freiburg,Bundesliga,22,2002,26,26,"2,307",25.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,849,1140,74.5,23928,17335,135,136,99.3,451,458,98.5,262,542,48.3,0,0.0,0.1,0.0,0,27,1,0,2,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,1140,952,186,60,0,2,0,0,0,0,0,0,849,2,1,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,6,0.23,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,1198,918,1188,11,0,0,1198,0,0,0,0,0,680,3599,1803,0,0,0,0,0,680,0,de GER,GK,Freiburg,Bundesliga,22,2002,26,"2,307",89,75.4,25.6,26,89,25,0,0,2,1.62,37,37,0,0.00,+0.48,33.0,32.1,+0.8,+0.03,-0.09,de GER,GK,Freiburg,Bundesliga,22,2002,25.6,2,0,0,0,0,0,0,0,0,0,0,0,53,10,1,90.9
19,Ayman Azhil,ma MAR,MF,Dortmund,Bundesliga,23,2001,1,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,3,4,75.0,32,17,3,3,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,9,0,2,4,3,0,9,1,0,0.0,1,100.0,4,12,0,0,0,0,1,1,5,1,ma MAR,MF,Dortmund,Bundesliga,23,2001,1,24,24,0.8,0.3,0,0,0,1,24,7,3.00,0,0,0,0.00,-0.59,0.5,0.3,+0.1,+0.53,-0.01,ma MAR,MF,Dortmund,Bundesliga,23,2001,0.3,1,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0
20,Adam Aznou,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,13,17,76.5,178,44,9,10,90.0,4,6,66.7,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,17,14,2,0,0,0,1,2,0,0,0,0,13,1,0,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,18,1,1,7,11,0,18,0,0,0,0,0,12,40,16,0,2,0,0,0,14,2,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,2,17,9,0.6,0.2,0,0,0,2,9,11,3.00,0,2,-2,-10.59,-12.63,0.8,0.8,0.0,+0.08,-1.58,ma MAR,DF,Bayern Munich,Bundesliga,18,2006,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
21,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,5,0,91,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,0,4,1,25.0,3.96,0.99,0.00,0.00,26.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,11,20,55.0,187,62,6,9,66.7,5,8,62.5,0,0,0,0,0.2,0.2,-0.2,2,1,2,1,1,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,20,18,1,0,1,0,4,1,0,0,0,0,11,1,1,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,3,2.93,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,1,1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,43,0,2,18,25,2,43,9,2,22.2,6,66.7,30,207,129,2,4,0,5,3,29,5,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,5,91,18,3.0,1.0,0,0,0,5,18,1,0.00,0,3,-3,-2.97,-2.03,0.9,4.5,-3.6,-3.56,-3.02,gn GUI,"MF,FW",Bochum,Bundesliga,21,2002,1.0,1,0,0,1,0,2,4,0,1,0,0,0,3,0,2,0.0
22,Ridle Baku,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,15,14,"1,170",13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,0.15,0.08,0.23,0.15,0.23,0.11,0.10,0.21,0.11,0.21,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,+0.5,+0.5,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,381,514,74.1,6541,1845,166,203,81.8,173,225,76.9,30,45,66.7,1,1.3,1.6,-0.3,13,33,14,6,44,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,514,467,46,6,3,2,37,40,0,0,0,0,381,1,22,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,31,2.38,22,2,1,3,1,2,4,0.31,3,0,0,0,1,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,23,15,9,9,5,8,19,42.1,11,22,1,21,15,38,15,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,646,15,112,307,234,34,646,20,9,45.0,10,50.0,352,1626,643,16,9,8,15,10,391,78,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,15,"1,170",78,38.2,13.0,14,82,8,1,26,0,1.40,27,23,+4,+0.31,+0.40,19.4,22.5,-3.1,-0.24,-0.14,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,2,0,0,13,10,1,37,15,15,0,0,0,68,5,16,23.8
23,Ridle Baku,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,15,14,"1,170",13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,0.15,0.08,0.23,0.15,0.23,0.11,0.10,0.21,0.11,0.21,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,+0.5,+0.5,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,381,514,74.1,6541,1845,166,203,81.8,173,225,76.9,30,45,66.7,1,1.3,1.6,-0.3,13,33,14,6,44,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,514,467,46,6,3,2,37,40,0,0,0,0,381,1,22,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,31,2.38,22,2,1,3,1,2,4,0.31,3,0,0,0,1,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,23,15,9,9,5,8,19,42.1,11,22,1,21,15,38,15,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,646,15,112,307,234,34,646,20,9,45.0,10,50.0,352,1626,643,16,9,8,15,10,391,78,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,15,"1,170",78,38.2,13.0,14,82,8,1,26,0,1.40,27,23,+4,+0.31,+0.40,19.4,22.5,-3.1,-0.24,-0.14,de GER,"DF,MF",RB Leipzig,Bundesliga,26,1998,14.2,1,0,0,13,14,3,34,9,19,0,0,0,45,10,17,37.0
24,Ridle Baku,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,15,14,"1,170",13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,0.15,0.08,0.23,0.15,0.23,0.11,0.10,0.21,0.11,0.21,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,+0.5,+0.5,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,381,514,74.1,6541,1845,166,203,81.8,173,225,76.9,30,45,66.7,1,1.3,1.6,-0.3,13,33,14,6,44,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,514,467,46,6,3,2,37,40,0,0,0,0,381,1,22,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,31,2.38,22,2,1,3,1,2,4,0.31,3,0,0,0,1,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,23,15,9,9,5,8,19,42.1,11,22,1,21,15,38,15,0,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,646,15,112,307,234,34,646,20,9,45.0,10,50.0,352,1626,643,16,9,8,15,10,391,78,de GER,"DF,MF",RB Leipzig,Bundesliga,26,1998,19,"1,275",67,41.7,14.2,15,80,7,4,19,0,1.26,22,22,0,0.00,-0.25,18.2,22.9,-4.7,-0.33,-0.23,de GER,"FW,MF",Wolfsburg,Bundesliga,26,1998,13.0,2,0,0,13,10,1,37,15,15,0,0,0,68,5,16,23.8
