,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
5048,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5049,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5050,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5051,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5052,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5053,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5054,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5055,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5056,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,10,7,2,4,4,5,10,50.0,5,2,0,2,3,13,2,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5057,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5058,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5059,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5060,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,162,4,21,78,66,15,162,5,2,40.0,3,60.0,87,492,280,9,5,4,9,3,123,23,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5061,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
5062,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,358,30,10.5,4.0,4,54,0,8,18,5,2.00,7,7,0,0.00,-0.06,6.3,5.6,+0.6,+0.16,-0.14,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9
5063,Iker Losada,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,18.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,96,128,75.0,1448,366,56,68,82.4,32,41,78.0,5,8,62.5,0,0.3,0.6,-0.3,5,14,6,2,17,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,128,127,0,0,3,2,5,0,0,0,0,0,96,1,4,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,3,3,0,1,2,1,5,20.0,4,4,1,3,1,4,8,0,es ESP,"MF,FW",Betis,La Liga,22,2001,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16,es ESP,"MF,FW",Betis,La Liga,22,2001,10,336,34,9.8,3.7,3,67,0,7,19,11,1.50,4,8,-4,-1.07,-1.39,5.5,6.1,-0.7,-0.18,-0.32,es ESP,"FW,MF",Celta Vigo,La Liga,22,2001,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2
